buyer_id,gender,membership_length,age_group
14081488,M,0,30-40
14081502,F,0.3,50-60
14082022,F,1.2,30-40
14082084,F,0.3,50-60
14082259,F,0.3,18-30
14082280,M,0.2,40-50
14082300,F,0.1,30-40
14082433,F,1,18-30
14082452,M,0.1,40-50
14082557,F,0.3,18-30
14082677,F,0.2,30-40
14082700,F,0.2,50-60
14082776,F,0.2,18-30
14082878,F,0.2,30-40
14082890,F,0.2,30-40
14082893,M,0.9,60+
14083147,M,0.1,30-40
14083227,F,0.2,50-60
14083407,F,0.2,18-30
14083450,F,0.1,30-40
14083590,F,0.2,40-50
14083637,M,0.1,40-50
14083783,M,0.5,30-40
14083829,F,0.6,30-40
14083937,M,0.2,40-50
14084105,M,0.1,40-50
14084237,F,4.4,18-30
14084263,M,0.4,18-30
14084277,F,0.3,30-40
14084360,M,0.2,18-30
14084409,M,0.2,18-30
14084479,M,0,40-50
14084620,F,0.1,30-40
14084656,M,0.1,30-40
14084818,F,1,30-40
14084952,F,0.1,50-60
14084980,F,0.4,40-50
14085083,F,0.3,30-40
14085086,F,2.9,40-50
14085192,F,0.3,50-60
14085203,F,0.3,40-50
14085500,F,0.2,50-60
14085881,F,0.4,40-50
14085933,F,0.1,40-50
14085987,F,0.4,30-40
14086281,M,0.2,18-30
14086600,F,0.2,60+
14086683,M,0.7,18-30
14086730,F,0.3,40-50
14086964,F,0.2,40-50
14087116,M,0.4,50-60
14087168,F,0.2,18-30
14087274,F,0.2,18-30
14087391,M,0.1,40-50
14087433,F,0.3,50-60
14087475,F,0.1,18-30
14087579,F,0.3,30-40
14087583,F,0.1,18-30
14087626,F,0.1,18-30
14087692,F,0.5,30-40
14087866,M,0.4,50-60
14087942,F,0.1,40-50
14087990,F,0.2,40-50
14088129,F,0.1,50-60
14088332,F,0.3,30-40
14088453,F,0.2,60+
14088788,F,0.2,40-50
14088841,F,0.3,30-40
14089059,F,0.7,18-30
14089098,F,0.5,50-60
14089130,F,0.2,30-40
14089179,F,0.5,30-40
14089265,F,0.3,30-40
14089443,M,0.2,18-30
14089461,F,0,40-50
14089520,F,0.1,50-60
14089549,F,0.1,30-40
14089603,M,0.2,60+
14089609,F,0.4,30-40
14089631,F,0.1,40-50
14089828,F,0.1,30-40
14089892,F,0.2,50-60
14089902,F,0.2,50-60
14090033,F,0.2,60+
14090178,F,0.1,60+
14090219,F,0,40-50
14090250,F,0.1,40-50
14090311,F,0.3,50-60
14090348,M,0.5,30-40
14090543,M,0.3,30-40
14090554,F,0.1,30-40
14090599,F,0.1,30-40
14090606,M,0.3,30-40
14090785,M,0.4,50-60
14091139,F,0,18-30
14091200,F,0.2,30-40
14091278,F,0.2,40-50
14091801,M,0.1,40-50
14091832,M,0.2,18-30
14092233,F,0.7,60+
14092297,M,0.5,30-40
14092387,F,0.2,50-60
14092428,F,0.8,40-50
14092455,M,0.1,50-60
14093057,F,0.1,30-40
14093156,F,0.1,40-50
14093271,F,0.2,40-50
14093462,F,0.2,50-60
14093540,M,0.1,30-40
14094084,F,0.1,18-30
14094181,M,0.5,18-30
14094280,F,0.1,50-60
14094368,F,0.2,50-60
14094448,F,0.1,30-40
14094500,F,0.3,50-60
14094639,M,0.4,30-40
14094645,F,0.2,18-30
14094778,F,0.1,30-40
14094999,F,0.3,30-40
14095073,M,0.2,30-40
14095231,F,0.1,50-60
14095325,F,0.1,50-60
14095645,F,0.1,30-40
14095726,M,0.1,50-60
14095758,F,0.1,60+
14095775,F,0.1,50-60
14095917,F,0.4,50-60
14096174,F,0.4,30-40
14096504,F,2.7,30-40
14096514,F,0.1,30-40
14096636,F,0.1,50-60
14096685,M,1.1,60+
14096769,F,0.1,30-40
14096787,F,0.2,18-30
14097033,F,0.1,40-50
14097043,F,0.2,18-30
14097190,F,0.1,30-40
14097243,F,0,30-40
14097306,F,0.2,50-60
14097368,M,0.2,50-60
14097531,M,0.1,30-40
14097685,F,0.8,40-50
14097808,F,0.2,30-40
14097880,M,0.6,30-40
14097889,F,0.2,30-40
14098111,F,0.2,30-40
14098142,F,0.2,50-60
14098162,F,0.2,30-40
14098206,M,0.5,18-30
14098236,F,0.1,50-60
14098270,F,0.1,60+
14098672,M,0.1,50-60
14098717,F,1.7,30-40
14098718,F,0.1,30-40
14098823,F,1.8,30-40
14098842,M,0.2,50-60
14098913,F,0.3,30-40
14099037,F,0.1,18-30
14099211,F,0.3,30-40
14099438,M,0.4,60+
14099541,M,0.1,40-50
14099565,F,0.4,18-30
14099632,F,0.2,30-40
14099646,F,0.3,30-40
14099678,F,0.6,40-50
14099692,F,0.2,50-60
14099729,F,0.1,60+
14099894,M,1.2,30-40
14100222,M,0.4,40-50
14100593,F,0.1,40-50
14100663,F,0.1,60+
14100688,F,0.3,30-40
14100847,F,0.4,30-40
14100953,F,0.3,60+
14101208,F,0.1,50-60
14101238,F,0.3,30-40
14101566,F,0.2,30-40
14101609,F,0.5,30-40
14101652,F,0.2,30-40
14101742,M,0.1,40-50
14101835,F,0.2,50-60
14101978,F,0.1,30-40
14101983,F,0.1,30-40
14102126,F,1.1,30-40
14102219,F,0.3,30-40
14102249,M,0.2,60+
14102530,M,0.8,40-50
14102568,F,0.1,50-60
14102788,M,0.6,50-60
14102809,F,0.2,30-40
14103001,F,0.2,60+
14103114,F,0.2,30-40
14103142,F,0.2,40-50
14103383,F,0.1,50-60
14103546,F,0.3,40-50
14103783,F,2.3,18-30
14104430,F,0.1,50-60
14104436,M,0.7,60+
14104498,F,0.5,30-40
14104513,F,0.1,30-40
14104589,M,0.1,40-50
14104759,F,0.1,40-50
14104761,F,0.3,50-60
14104774,M,0.4,40-50
14105034,M,0.3,30-40
14105037,M,0.1,50-60
14105296,F,0.2,50-60
14105334,F,0.2,18-30
14105395,F,0.2,30-40
14105409,F,0.2,18-30
14105442,F,0.2,30-40
14105629,M,0,30-40
14105723,F,0.5,18-30
14105820,F,0.1,18-30
14105839,F,0.5,30-40
14105967,F,0.1,50-60
14106012,F,0.2,30-40
14106023,F,0.3,50-60
14106277,M,0.3,18-30
14106757,F,0.2,30-40
14106797,M,0.1,18-30
14106826,F,0.3,50-60
14106991,F,0.1,18-30
14107025,F,0.6,50-60
14107178,F,0.2,40-50
14107334,M,0.4,18-30
14107462,F,0.2,18-30
14107583,M,0.2,50-60
14107633,F,0.3,18-30
14107756,F,0.5,40-50
14108243,M,0.4,18-30
14108259,F,0,18-30
14108535,F,0.2,50-60
14108916,M,0.5,18-30
14109135,F,0,30-40
14109255,M,0.1,40-50
14109326,F,0.2,60+
14109333,F,0.2,40-50
14109398,F,0.2,60+
14109439,F,0.1,18-30
14109463,F,0.2,30-40
14109527,F,0.1,40-50
14109610,F,0.1,30-40
14109831,M,0,40-50
14109977,M,3.2,40-50
14110086,F,0.9,60+
14110088,F,0.3,40-50
14110150,F,0.2,18-30
14110250,M,0.2,30-40
14110271,F,0.1,18-30
14110388,F,0.2,50-60
14110553,M,0.1,50-60
14110774,M,0.2,40-50
14110848,F,0.1,40-50
14111252,F,0.3,30-40
14111473,F,0.1,30-40
14111530,F,0.3,60+
14111811,M,0.2,18-30
14111902,F,0.3,50-60
14111916,F,0.3,50-60
14112148,F,0.1,30-40
14112251,F,0,40-50
14112306,F,0.2,30-40
14112314,M,0.2,40-50
14112454,F,0.3,40-50
14112723,M,0.1,50-60
14112812,F,0.2,50-60
14112847,F,0.1,30-40
14112855,F,0.2,50-60
14112888,F,0.1,50-60
14113027,F,0.3,50-60
14113180,F,0.2,30-40
14113315,M,0.1,60+
14113318,F,0.2,50-60
14113371,F,0.7,40-50
14113458,F,0.2,50-60
14113626,F,0.2,60+
14113695,F,0.3,50-60
14113780,F,0.1,40-50
14113886,M,0.6,30-40
14114096,F,0.1,18-30
14114426,F,0.2,18-30
14114560,F,0.3,18-30
14114563,F,0.3,50-60
14114580,F,0.1,30-40
14114631,M,0.4,50-60
14114871,F,0.2,30-40
14114893,F,0.3,30-40
14114946,M,0.2,40-50
14115118,M,0.3,40-50
14115369,F,0.3,50-60
14115422,F,0.1,60+
14115534,F,0.2,50-60
14115659,F,0,30-40
14115817,M,1.9,50-60
14115912,M,0.3,30-40
14116043,F,0.1,30-40
14116126,M,0.2,50-60
14116205,F,0.1,50-60
14116313,F,0.1,18-30
14116372,F,1.8,50-60
14116385,F,0.2,50-60
14116500,F,0.3,30-40
14116552,F,0.2,18-30
14116753,M,0.3,30-40
14116962,F,0.6,30-40
14117015,F,0.2,18-30
14117184,F,0.1,18-30
14117452,F,0.2,30-40
14117547,F,0.8,60+
14117724,F,0.2,40-50
14117806,M,0.2,50-60
14117855,F,1,18-30
14117902,F,0.1,60+
14117944,M,0.2,50-60
14118192,F,0.2,50-60
14118516,F,0.1,40-50
14118524,M,0.6,40-50
14118538,M,0.4,30-40
14118583,M,0.4,50-60
14118735,F,0.1,30-40
14118791,M,0.4,40-50
14118875,F,1.5,18-30
14119034,F,0.2,40-50
14119049,F,0.2,18-30
14119217,F,0.2,40-50
14119420,M,0.6,50-60
14119426,F,0.2,30-40
14119430,F,0.1,30-40
14119498,F,0.1,40-50
14119571,F,0.8,40-50
14119762,F,0.2,60+
14119859,F,0.5,50-60
14119873,F,0.2,50-60
14119995,F,0.1,30-40
14120048,M,0.4,40-50
14120246,F,0.5,30-40
14120259,F,0,30-40
14120287,F,0.1,50-60
14120336,M,0.1,40-50
14120446,M,1.1,30-40
14120464,F,0.3,40-50
14120527,F,0,40-50
14120740,F,0.9,60+
14120976,M,0.1,50-60
14121575,M,0.4,30-40
14121661,F,0.1,18-30
14121709,F,0.4,18-30
14121786,M,2.2,18-30
14121790,M,0.1,40-50
14121896,F,0.2,40-50
14122027,M,0.1,40-50
14122031,F,0.1,60+
14122222,F,0.2,40-50
14122303,F,0.1,40-50
14122420,F,0.1,50-60
14122518,F,0.3,30-40
14122830,F,0,30-40
14122915,F,0.2,30-40
14123326,F,0.2,40-50
14123380,F,0.5,18-30
14123564,F,0.3,18-30
14123794,F,0.5,50-60
14123941,F,0.1,40-50
14124009,F,1.7,60+
14124023,F,1.4,30-40
14124171,F,0.1,40-50
14124180,F,0.1,18-30
14124735,F,0.8,40-50
14124751,F,0.4,40-50
14124871,M,0.4,50-60
14124966,F,0.1,40-50
14125091,F,0.3,30-40
14125203,M,0.2,30-40
14125515,F,0.1,50-60
14125606,F,0.3,30-40
14125622,F,0.1,40-50
14125652,F,0.1,50-60
14125720,F,0.2,50-60
14125734,F,0.1,40-50
14125856,F,0.1,50-60
14126159,F,0.3,40-50
14126230,F,0.1,40-50
14126610,F,0.3,50-60
14126921,F,0.6,50-60
14127017,M,0.3,50-60
14127030,M,0.2,50-60
14127099,F,0.2,30-40
14127184,F,0.3,40-50
14127251,F,0.5,30-40
14127332,F,0.2,50-60
14127338,M,0.2,18-30
14127488,F,0.3,30-40
14127537,M,0.4,40-50
14127596,F,0.1,30-40
14127728,F,0.1,18-30
14127775,F,0.2,50-60
14127796,F,0.1,30-40
14127935,M,0.2,50-60
14128151,F,0.2,50-60
14128330,F,0.1,60+
14128379,M,0.4,50-60
14128516,F,0.4,40-50
14128541,M,0.2,30-40
14128609,F,0.3,18-30
14128656,F,0.1,30-40
14128713,F,0.1,30-40
14128740,F,0.1,40-50
14128972,F,0.1,40-50
14129004,F,0.1,18-30
14129038,F,0.2,40-50
14129057,M,0.5,60+
14129143,F,0.1,30-40
14129259,F,0.1,30-40
14129477,F,0.1,18-30
14129572,M,0.1,40-50
14129637,M,0,30-40
14130018,F,0.1,50-60
14130608,F,0.1,40-50
14130703,F,0.3,30-40
14130972,F,0.4,18-30
14131421,F,0.2,60+
14131455,M,0.1,18-30
14131547,M,0.1,60+
14131622,M,0.1,18-30
14131687,M,0.5,30-40
14131779,F,0.2,40-50
14132088,F,0.4,30-40
14132280,F,0.2,40-50
14132341,F,0.2,50-60
14132413,F,0.1,60+
14132446,M,0.2,60+
14132534,F,0.1,40-50
14132672,F,1.8,40-50
14132682,F,0.2,50-60
14132811,F,0.1,40-50
14132963,F,0.1,30-40
14133097,F,3.6,40-50
14133345,F,0.2,30-40
14133346,F,0.2,18-30
14133367,F,0.3,30-40
14133402,F,0.1,40-50
14133569,F,0.1,60+
14133597,F,0.2,30-40
14133625,F,0.2,40-50
14133667,M,0.2,50-60
14133732,F,0.2,40-50
14134268,M,0.1,40-50
14134452,F,0.2,30-40
14134512,F,0.1,30-40
14134552,M,0.4,50-60
14134568,M,0.3,30-40
14134623,M,0.2,40-50
14134698,F,0.2,40-50
14134715,F,0.2,30-40
14134796,F,0.5,30-40
14134867,F,0.1,40-50
14135000,F,0.1,40-50
14135017,F,0.2,30-40
14135160,F,0.2,50-60
14135193,M,0.4,18-30
14135251,M,0.2,30-40
14135280,F,0.2,30-40
14135366,F,0.3,40-50
14135425,F,0.2,50-60
14135504,F,0.1,30-40
14135507,F,0.1,30-40
14135634,M,0.2,30-40
14135639,F,0.3,30-40
14135838,F,0,50-60
14135982,F,0.1,40-50
14136309,F,0.1,18-30
14136357,F,0.3,30-40
14136528,M,0.9,30-40
14136654,M,0.1,40-50
14137080,F,0.3,50-60
14137252,F,0.5,50-60
14137445,F,0.1,50-60
14137525,F,0.1,40-50
14137536,F,0.1,18-30
14137563,F,0.2,30-40
14137622,M,0.2,50-60
14137647,F,0.1,30-40
14137684,F,0.2,30-40
14137775,F,0.4,30-40
14137826,F,0.3,30-40
14137900,F,0.2,40-50
14138078,M,0.5,50-60
14138079,M,0.2,60+
14138118,F,0.2,30-40
14138288,M,0.3,50-60
14138418,F,0.2,60+
14138490,F,0.6,50-60
14138515,F,0.1,40-50
14138587,F,0.2,40-50
14138609,F,0.1,30-40
14138697,F,0.2,50-60
14138753,F,0.3,40-50
14138765,F,0.1,40-50
14138826,M,0.6,30-40
14139095,F,0.2,40-50
14139097,M,0.2,18-30
14139145,F,0.3,30-40
14139217,F,0.3,30-40
14139220,F,0.3,50-60
14139410,F,0.3,40-50
14139659,F,0.3,18-30
14139724,M,0.2,50-60
14139967,F,0.2,30-40
14140031,F,0.2,50-60
14140216,M,0.3,30-40
14140242,F,0.2,60+
14140277,F,0.1,40-50
14140512,F,0.9,30-40
14140584,M,0.2,18-30
14140602,F,0.3,50-60
14140725,M,0.1,40-50
14140740,M,6.2,30-40
14140876,F,0.1,40-50
14140889,M,0.1,40-50
14140957,F,0.1,50-60
14140980,F,0.5,30-40
14141040,F,0.2,50-60
14141055,F,0.1,40-50
14141122,F,0.1,40-50
14141169,F,0.1,40-50
14141207,F,0.1,40-50
14141273,M,1.1,50-60
14141274,F,0.1,30-40
14141331,M,0.1,60+
14141500,F,0.1,30-40
14141512,M,0.1,18-30
14141599,F,0.8,40-50
14141642,F,0.2,50-60
14141705,F,0.6,60+
14141724,F,0.1,40-50
14141757,M,0.1,30-40
14142091,F,0.1,30-40
14142116,M,0.1,50-60
14142155,M,0.1,30-40
14142198,F,0.1,30-40
14142289,F,0.2,60+
14142292,F,0.1,40-50
14142483,F,0.1,18-30
14142530,F,0.1,50-60
14142534,F,0.5,60+
14142556,M,0.1,30-40
14142605,F,0.3,60+
14142785,F,0.5,30-40
14143012,F,0.4,30-40
14143016,M,0.4,40-50
14143047,F,0,30-40
14143410,F,0.3,18-30
14143414,F,0.2,18-30
14143769,F,0.1,40-50
14143910,M,0.3,40-50
14143997,F,0.2,60+
14144068,F,0.2,30-40
14144089,F,0.2,18-30
14144206,M,0.3,30-40
14144243,M,0.1,40-50
14144277,F,0,30-40
14144287,F,0.3,50-60
14144512,F,0.1,30-40
14144612,F,0.1,50-60
14144678,F,0.2,50-60
14144773,M,0.1,50-60
14145028,M,0.2,50-60
14145161,F,0.5,18-30
14145341,F,0,50-60
14145382,M,0.1,50-60
14145442,M,0.2,50-60
14145459,F,0.4,50-60
14145542,M,0.1,40-50
14145596,M,0.1,30-40
14145598,M,0.2,40-50
14145749,M,0.2,18-30
14145836,M,0.2,50-60
14145961,F,2.2,30-40
14146134,F,0.2,30-40
14146219,F,0.2,50-60
14146333,F,0.1,18-30
14146674,F,2.8,50-60
14146935,F,0.1,40-50
14147090,M,0.4,30-40
14147220,F,0.2,50-60
14147287,M,0.5,50-60
14147403,M,0.2,40-50
14147611,F,0.4,40-50
14147676,M,0.3,30-40
14147688,F,0.4,30-40
14147817,F,0.3,30-40
14147840,F,0.3,60+
14147915,F,0.1,40-50
14147966,F,0.3,30-40
14148156,M,0.4,50-60
14148235,F,0.2,30-40
14148291,M,0.2,60+
14148316,F,0.6,40-50
14148440,F,0.1,40-50
14148507,F,0.3,40-50
14148750,F,0.2,18-30
14148794,M,0.3,50-60
14148890,F,0.2,40-50
14149796,F,0.1,18-30
14149866,F,0.3,60+
14149878,F,0.1,40-50
14150093,M,0.1,30-40
14150222,F,0.2,40-50
14150359,M,0.2,30-40
14150377,F,0.1,40-50
14150401,F,0.1,18-30
14150653,F,0.1,50-60
14150721,F,0.3,40-50
14151345,F,0.1,30-40
14151410,F,1.4,60+
14151418,F,0.2,30-40
14151567,M,0.2,60+
14151589,F,0.2,18-30
14151599,F,0.1,30-40
14152018,M,0.1,30-40
14152186,M,0,30-40
14152270,M,0.2,60+
14152377,F,0.2,30-40
14152517,F,0.4,40-50
14152570,F,0.1,40-50
14152938,F,0.1,50-60
14153350,F,0.2,30-40
14153432,F,0.1,30-40
14153492,M,1.2,30-40
14153612,F,0.1,40-50
14153733,F,0.2,50-60
14153903,F,0.1,40-50
14154258,F,0.1,40-50
14154278,F,0.2,60+
14154344,F,0.1,40-50
14154409,M,0.1,30-40
14154480,F,0.2,60+
14154574,F,0,18-30
14154807,F,0.5,30-40
14155043,M,0.6,30-40
14155301,F,0.3,30-40
14155304,F,0.1,30-40
14155399,F,0.1,30-40
14155427,F,0.2,60+
14155855,F,0.3,30-40
14155942,F,0.2,40-50
14155975,M,0.8,40-50
14156160,F,0.2,60+
14156166,F,0.4,30-40
14156295,M,0.1,30-40
14156316,F,0.1,30-40
14156335,F,0.2,30-40
14156549,F,0.3,18-30
14156562,F,0.2,30-40
14156630,M,1.3,18-30
14156670,F,0.1,30-40
14157134,F,0.2,30-40
14157164,M,0.2,50-60
14157170,M,0.2,60+
14157197,F,0.2,50-60
14157229,F,0.1,40-50
14157251,F,0.2,50-60
14157381,F,0.1,50-60
14157390,M,0.1,30-40
14157433,M,0.2,40-50
14157539,F,0.2,30-40
14157577,F,0.1,18-30
14157730,M,0.6,50-60
14157963,M,0.2,60+
14158123,F,0.2,50-60
14158194,F,0.4,40-50
14158217,F,0.2,18-30
14158882,F,0.3,30-40
14158893,F,0.1,50-60
14159500,F,0.1,50-60
14159534,M,0.4,30-40
14159603,F,0.1,40-50
14159627,F,0.4,40-50
14159658,M,0.1,18-30
14159704,M,1.2,30-40
14159882,F,0.1,30-40
14159971,F,0.1,50-60
14160104,F,0.3,18-30
14160151,M,0.2,60+
14160300,F,0.7,18-30
14160307,F,0.1,50-60
14160321,F,0.6,30-40
14160383,F,0.2,30-40
14160480,M,0.2,18-30
14160485,F,0,30-40
14160492,M,0.1,60+
14160691,M,0.1,50-60
14160917,F,0.1,60+
14161198,F,0.1,30-40
14161227,M,0.2,40-50
14161340,F,0.1,30-40
14161371,F,0.1,40-50
14161400,F,0.4,18-30
14161654,F,0.1,40-50
14161664,M,0.1,40-50
14161695,F,0.2,30-40
14161775,F,0.3,30-40
14161985,F,0.1,40-50
14162526,F,0.2,30-40
14162567,M,0.1,50-60
14162823,F,0.5,40-50
14162864,F,0.3,50-60
14163129,F,0.2,30-40
14163230,M,0,50-60
14163320,F,0.2,60+
14163700,F,0.2,60+
14163731,M,0.1,40-50
14163742,F,0.2,30-40
14163820,M,0.2,60+
14164183,M,0.1,50-60
14164205,F,0.2,30-40
14164468,F,0.2,40-50
14164572,F,0.2,30-40
14164577,F,0.1,30-40
14164638,M,0.5,40-50
14164654,F,0.2,50-60
14164659,F,0.2,18-30
14164663,M,0.2,60+
14164727,F,0.2,30-40
14165280,M,0.7,50-60
14165550,F,0.5,50-60
14165572,F,0.2,50-60
14166042,F,0.1,18-30
14166162,M,1.3,40-50
14166709,F,0.1,40-50
14166746,F,0.6,50-60
14166811,F,0.4,50-60
14167105,F,0.8,18-30
14167668,F,0.1,30-40
14167706,F,0.6,18-30
14168089,F,0.1,40-50
14168092,M,0.2,18-30
14168198,F,0.1,18-30
14168255,F,0,40-50
14168338,F,0.1,50-60
14168340,F,0,30-40
14168433,M,0.3,40-50
14168545,F,0.1,50-60
14168549,M,1.1,30-40
14168606,F,0.2,18-30
14168613,F,0.3,40-50
14168727,F,0.2,60+
14168911,F,0.2,30-40
14168952,M,0.7,40-50
14169028,F,0,30-40
14169122,F,0.1,50-60
14169149,F,0.3,18-30
14169867,M,0.6,60+
14169897,F,0.1,40-50
14169989,M,0.1,40-50
14170005,F,0.1,60+
14170325,F,0.4,40-50
14170339,F,0.1,50-60
14170401,M,1.6,30-40
14170709,F,0.7,30-40
14170739,F,0.1,30-40
14170781,F,0.1,30-40
14170785,F,0.1,60+
14170868,F,0.1,30-40
14170980,F,0.1,40-50
14171043,F,0.2,60+
14171081,M,0.3,30-40
14171556,F,0.1,30-40
14171571,F,0.2,18-30
14171727,F,0.4,40-50
14171905,F,0.2,30-40
14172047,F,0.2,60+
14172163,F,0.3,30-40
14172258,M,0.5,30-40
14172390,F,0.4,30-40
14172516,F,0.2,18-30
14172836,M,0.5,50-60
14172889,F,0.3,30-40
14172904,F,0.1,40-50
14173088,F,0.2,40-50
14173127,F,0.4,18-30
14173269,F,0.2,60+
14173350,M,0.2,40-50
14173358,F,0.1,60+
14173472,M,0.2,30-40
14173496,F,0.2,50-60
14173612,F,0.2,50-60
14173702,F,0.1,30-40
14173754,M,0.1,40-50
14174131,F,0.2,18-30
14174268,M,0.1,40-50
14174274,F,0.1,30-40
14174328,M,0.1,30-40
14174360,F,1.4,50-60
14174597,F,0.2,40-50
14174840,F,0.5,30-40
14174899,M,0.4,18-30
14175054,F,0.3,50-60
14175147,M,0.3,40-50
14175365,F,0.3,50-60
14175374,M,0.1,60+
14175537,F,0.3,60+
14175557,M,0.2,18-30
14175594,F,0.2,50-60
14175630,M,0.1,30-40
14175637,M,0.1,30-40
14176073,F,0.3,30-40
14176136,F,0.3,60+
14176215,F,0.3,18-30
14176436,M,0.2,18-30
14176461,F,0.2,30-40
14176544,F,1.1,30-40
14176605,M,0.2,50-60
14176614,F,0.3,40-50
14176694,F,0.4,18-30
14176780,F,0.6,30-40
14176852,F,0.2,30-40
14177285,M,1.6,40-50
14177351,M,0.2,60+
14177394,F,0.2,30-40
14177445,F,0.3,50-60
14177567,F,0.2,40-50
14177588,M,0.8,50-60
14177677,M,0.2,40-50
14177741,F,0.4,18-30
14177814,F,0.2,18-30
14178134,F,0.2,30-40
14178403,F,0.2,40-50
14178484,F,0.2,18-30
14178624,F,0,30-40
14178689,F,0.2,30-40
14178921,M,0.1,30-40
14179091,F,0.1,40-50
14179238,F,0.2,50-60
14179299,F,0.1,30-40
14179384,F,0.1,18-30
14179409,F,0.3,30-40
14179481,F,0.1,40-50
14179581,F,0.8,40-50
14179873,F,0.3,30-40
14180021,M,0,18-30
14180026,F,0.4,18-30
14180533,F,0.1,18-30
14180725,F,0.3,30-40
14180887,M,0.4,30-40
14180983,M,0.2,60+
14181020,F,0.6,60+
14181261,F,0.2,50-60
14181955,F,0.2,60+
14181960,M,0.9,60+
14182109,F,0.2,60+
14182186,F,0.3,40-50
14182220,F,0.2,18-30
14182260,F,0.4,40-50
14182269,M,0.6,50-60
14182331,M,0.6,50-60
14182379,F,0.7,50-60
14182408,M,0.2,60+
14182618,F,0.1,30-40
14182758,M,0.1,30-40
14182829,F,0.1,40-50
14182843,F,0.4,18-30
14182888,F,0.6,60+
14183033,M,0.2,40-50
14183246,M,0,40-50
14183580,F,0.7,18-30
14183896,F,0.3,30-40
14183913,F,0.1,40-50
14183915,F,0,30-40
14183982,M,0.2,60+
14184050,F,0.2,30-40
14184113,F,0.1,40-50
14184278,M,0.1,40-50
14184280,F,0.1,30-40
14184299,F,0,30-40
14184371,M,0.2,60+
14184507,F,1,30-40
14184681,M,0.2,18-30
14184785,F,0.2,18-30
14185033,M,0.2,60+
14185091,M,0.4,40-50
14185196,M,0.2,18-30
14185430,F,0.5,50-60
14185472,F,0.4,60+
14185669,F,0.1,30-40
14185978,M,0.2,50-60
14186014,F,0.1,30-40
14186019,F,0.2,30-40
14186120,F,0.1,40-50
14186491,F,0.2,40-50
14186537,F,0.1,60+
14186709,F,3.2,30-40
14186876,F,0.2,40-50
14186917,M,0.6,40-50
14187029,F,0.8,40-50
14187034,F,0.2,40-50
14187270,F,0.3,30-40
14187347,M,0.3,40-50
14187547,F,0.1,40-50
14187560,M,0.3,18-30
14187639,F,0.1,30-40
14187653,F,0.3,18-30
14187749,M,0.4,40-50
14187755,F,0.1,30-40
14187806,F,0.5,30-40
14187841,F,0.2,30-40
14187919,F,0.1,40-50
14187992,F,0.3,30-40
14188053,F,0.1,18-30
14188056,F,0.2,40-50
14188119,F,0.3,40-50
14188233,F,0.3,40-50
14188250,F,0.5,30-40
14188269,F,0.5,18-30
14188323,F,0.1,30-40
14188441,F,0.2,30-40
14188670,M,0.2,60+
14188726,M,0.3,18-30
14188795,M,0.1,30-40
14188911,F,0.2,60+
14188953,F,0.3,18-30
14188987,F,0.1,60+
14189068,F,0.2,50-60
14189132,F,0.1,60+
14189177,F,0.1,40-50
14189271,F,0.3,40-50
14189321,F,0.3,50-60
14189336,F,0.1,50-60
14189499,F,0.3,40-50
14189544,F,0.3,30-40
14189617,M,0.2,18-30
14189712,F,0.1,18-30
14189713,F,0.2,18-30
14189733,M,0.2,30-40
14189946,F,0,30-40
14189994,F,0.4,60+
14190107,F,0.3,50-60
14190230,M,0,30-40
14190254,F,0.4,40-50
14190298,M,0.8,30-40
14190564,F,0.5,50-60
14190671,F,0.3,18-30
14190686,M,0,50-60
14190713,F,0.4,60+
14190828,F,0.2,40-50
14190841,F,0.2,50-60
14190899,M,0.4,30-40
14190933,F,0.4,18-30
14191339,F,0.3,18-30
14191396,M,0.3,30-40
14191555,F,0.4,50-60
14191603,M,1,40-50
14191777,F,0.1,30-40
14191953,F,0.1,40-50
14191977,F,0.1,30-40
14192000,M,0.1,30-40
14192218,F,0.2,60+
14192317,F,0.2,18-30
14192320,F,0.1,30-40
14192343,F,0.3,40-50
14192361,F,0.1,18-30
14192463,F,1.2,30-40
14192598,F,0.2,50-60
14192626,M,0.1,60+
14193030,F,0.3,18-30
14193358,F,0.9,30-40
14193512,F,0.3,40-50
14194156,M,0.2,18-30
14194327,F,0.3,30-40
14194521,F,0.2,30-40
14194667,F,0.2,60+
14194988,F,0.3,50-60
14195034,F,1.1,30-40
14195134,F,0.2,18-30
14195212,M,0.3,50-60
14195233,F,0.1,50-60
14195353,F,0.2,30-40
14195368,F,0.2,30-40
14195476,M,1.9,50-60
14195595,F,0.9,18-30
14195716,F,0.2,50-60
14195770,F,0.1,40-50
14195790,M,0.1,30-40
14195915,F,0.1,18-30
14195990,M,0.4,60+
14196221,F,0.1,18-30
14196225,F,0.1,40-50
14196306,F,0.3,30-40
14196469,F,0.1,40-50
14196534,F,0.1,30-40
14196680,F,0.2,18-30
14196720,M,0.4,18-30
14196877,F,0.3,40-50
14196996,F,0.1,18-30
14197053,F,0.1,60+
14197064,F,0.1,30-40
14197077,F,0.1,50-60
14197363,F,1,40-50
14197535,M,0.2,40-50
14197588,F,0.1,40-50
14198121,F,0.6,30-40
14198146,F,0.2,60+
14198318,M,0.2,40-50
14198342,F,0.1,40-50
14198387,F,0.1,30-40
14198429,M,0.3,50-60
14198503,M,0.4,40-50
14198633,F,0.1,60+
14198665,F,0.3,18-30
14198704,F,0.2,60+
